"FilePath","Category","DirName","Lines","Sections","Name","Description","ArgumentHint","UserInvocable","HasAllowedTools","LargeTables_10plus","LargeLists_30plus","LargeText_30plus","HasLargeInline","CodeLangs","Images","RefCount","RefFileNames","HasEmptyRef","CacheLayerAnnotations","RefReadInFirst20pct","TitleMatchesName","IsGenreWrapper","HasGenreRoute"
"异能志怪\skills\异能志怪-大纲审阅优化闭环\SKILL.md","GenreWrapper","异能志怪-大纲审阅优化闭环","80","10","异能志怪-大纲审阅优化闭环","'用于【异能志怪】题材下的提纲审阅优化 SOP 编排。作为题材包装层、兼容入口与路由层，负责保留异能志怪入口名，并明确要求优先强制加载并使用 `通用-大纲审阅优化闭环`，同时按总纲 / 分卷对象分流到对应题材审阅与设计 Skill。'","'例如：把某份总纲或分卷大纲反复审改到综合评分 > 9.2，并持续覆盖同一份主审阅报告。'","false","False","0","0","0","False","","0","1","题材大纲闭环补充规则.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-审阅人物传记\SKILL.md","GenreWrapper","异能志怪-审阅人物传记","51","6","异能志怪-审阅人物传记","'用于【异能志怪】题材下的人物传记审阅、问题定位与修订建议。作为题材包装层、兼容入口与路由层，负责保留异能志怪入口名、补充双层身份与代价一致性检查，并明确要求优先强制加载并使用 `通用-审阅人物传记`。'","'例如：审阅异能志怪人物传记是否具备职业真实感、能力边界、成长弧线与团队功能分工。'","false","False","0","0","0","False","","0","1","题材人物审阅模板补充.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-审阅分卷大纲\SKILL.md","GenreWrapper","异能志怪-审阅分卷大纲","378","25","异能志怪-审阅分卷大纲","'Use when: 审阅分部大纲、分卷大纲、单元案大纲、卷级节奏布点、5/15节奏、章末钩子策略、章节可拆章性、能力机制递进、人物代价升级、分卷审阅报告。常见说法：审分卷、看卷纲、查节奏、看钩子、查可拆章性、看单元案、看中段会不会塌、看卷内回报设计。关键词：审阅分部大纲、审阅分卷大纲、单元案审阅、节奏布点、钩子策略、可拆章性。'","'要审阅哪个分部/分卷/单元案文件？请默认同时检查其上一级分配内容是否已全量落地。'","false","False","0","0","0","False","","0","2","题材分卷审阅补充规则.md;题材分卷审阅模板补充.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-审阅总大纲\SKILL.md","GenreWrapper","异能志怪-审阅总大纲","341","25","异能志怪-审阅总大纲","'Use when: 审阅总大纲、全书大纲、战略层大纲、主线谜团M0、重要支线X01-XNN、单元案矩阵C01-CNN、跨卷规划、里程碑锚点、系列连贯性、机制递进、终局闭环、总纲审阅报告。常见说法：审总纲、看全书结构、检查主线、看战略层、看终局闭环、看长线规划、总纲诊断、总纲体检。关键词：审阅总大纲、全书总纲、战略层审阅、主线谜团、单元案矩阵、跨卷规划、系列连贯性。'","'要审阅哪组总纲文件？默认按“总纲包”理解，如 `小说总大纲.md` + `故事面/` + `伏笔与呼应总纲.md`。'","false","False","0","0","0","False","","0","2","题材总纲审阅补充规则.md;题材总纲审阅模板补充.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-审阅故事设定\SKILL.md","GenreWrapper","异能志怪-审阅故事设定","95","7","异能志怪-审阅故事设定","'用于【异能志怪】题材下的技术 / 规则 / 程序设定审阅。作为题材包装层、兼容入口与路由层，负责保留异能志怪入口名、补充民俗异术与现实制度摩擦检查，并明确要求优先强制加载并使用 `通用-审阅故事设定`。'","'例如：审阅异能志怪故事设定是否可叙事、可取证、有代价、可反制。'","false","False","0","0","0","False","","0","1","题材技术审阅模板补充.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-审阅章节正文\SKILL.md","GenreWrapper","异能志怪-审阅章节正文","134","21","异能志怪-审阅章节正文","'Use when: 审章节正文、执行层审阅、都市异能章节体检、都市志怪章节体检、章首抓力、中段兑现、现实锚点、证据公平、规则边界、代价升级、章末钩子、章节返工建议。用于【异能志怪】题材下的章节正文审阅、问题定位与修订建议；作为题材包装层与路由层，负责保留异能志怪标准入口名，并明确要求优先强制加载并使用 `通用-审阅章节正文`。'","'要审哪一章或哪组章节？默认按“异能志怪章节执行层体检 + 可回写建议”处理。'","false","False","0","0","0","False","","0","11","本Skill核心任务.md;控制卡与正文执行偏差检查清单.md;审阅输出实际目标.md;题材边界与入口说明.md;题材章节正文审阅模板补充.md;正文审阅到回炉分流表.md;执行顺序.md;execution-failure-remedies.md;execution-scoring-rubric.md;issue-severity-matrix.md;migrated-chapter-execution-review-rules.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-小说项目初始化\SKILL.md","GenreWrapper","异能志怪-小说项目初始化","146","9","异能志怪-小说项目初始化","'用于【异能志怪】题材下的项目级战略初始化——在选定平台后、设计大纲之前，补充异能志怪特有的超凡规则体系、现实锚点设计、民俗/都市传说素材库索引、平台适配偏好与题材红线。作为题材包装层与路由层，强制加载并使用 `通用-小说项目初始化`。'","'--platform 起点 --genre 异能志怪。初始化哪本异能志怪新书？'","false","False","1","0","0","True","","0","0","","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-平台签约评估框架\SKILL.md","GenreWrapper","异能志怪-平台签约评估框架","186","19","异能志怪-平台签约评估框架","'用于【异能志怪】题材下以默认极严、保守、负面证据优先的口径评估作品在{目标平台}的签约、过稿与连载潜力。Use when: 平台签约评估、极严评估、签约概率评估、内投体检、黄金三章审查、题材适配审查、开篇签约预判、连载可签性诊断、总纲闸门预评估、分卷闸门预评估、正文准入评估、签约审核标准、自查签约概率、竞品威胁评估。作为题材包装层与路由层，负责保留异能志怪标准入口名，并明确要求优先强制加载并使用 `通用-平台签约评估框架`。'","'提供书名/简介和目标平台（起点/七猫/番茄/晋江等），并说明当前材料位于总纲、分卷还是正文阶段；本 Skill 默认即采用极严保守口径（继承自通用-平台签约评估框架），并强制回答""当前层是否适合推进下一层""；默认同时检查题材适配、创新性、人设合理性、黄金三章、长线供血与投稿准备。'","false","False","0","0","0","False","","0","6","起点异能志怪黄金三章与长线供血补充.md;题材边界与入口说明.md;probability-bands-and-vetoes.md;qidian-signing-report-template.md;qidian-signing-rubric.md;urban-weird-qidian-fit-checklist.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-强化章末钩子\SKILL.md","GenreWrapper","异能志怪-强化章末钩子","61","7","异能志怪-强化章末钩子","'Use when: 章末钩子强化、结尾强化、下一章不得不看、章尾不够硬、最后一下没落住、章末翻页感不足。常见说法：把结尾钩硬一点、最后一段不够勾人、让读者必须点下一章、别把结尾写成感慨。'","'要强化哪一章的结尾？默认只处理最后一段到最后约 150–300 字。'","false","False","0","0","0","False","","0","2","控制卡到章末钩子映射清单.md;题材章末钩子补充规则.md","False","0","False","False","True","False"
"异能志怪\skills\异能志怪-强化章节开头\SKILL.md","GenreWrapper","异能志怪-强化章节开头","72","9","异能志怪-强化章节开头","'用于【异能志怪】题材下的章首抓眼、反常切入与第一屏钩子强化。作为题材包装层与路由层，负责保留异能志怪标准入口名，并明确要求优先强制加载并使用 `通用-强化章节开头`。'","'例如：把异能志怪章节开头改得更快入局、更有反常信号与危险感。'","false","False","0","0","0","False","","0","2","控制卡到章首强化映射清单.md;题材边界与入口说明.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-执行场景单元\SKILL.md","GenreWrapper","异能志怪-执行场景单元","95","11","异能志怪-执行场景单元","'Use when: 场景单元施工、章节微型剧本、抓眼开场、楼道、电梯、值班室、出租屋、地下车库、医院走廊、办公室后区、微空间惊悚、日常异化场景。用于【异能志怪】题材下的章节场景施工、微型剧本与抓眼开场；作为题材包装层与路由层，负责保留异能志怪标准入口名，并明确要求优先强制加载并使用 `通用-执行场景单元`。'","'要处理哪一章、哪一场景或哪类微空间？默认同时考虑抓眼入口、现实针脚、空间压迫、规则代价与章尾推动。'","false","False","0","0","0","False","","0","8","控制卡到场景单元映射清单.md;题材边界与入口说明.md;microspace-ending-needle-bank.md;microspace-evidence-carrier-menu.md;microspace-scene-anti-patterns.md;microspace-space-specific-line-bank.md;sensory-and-distortion-toolbox.md;space-type-usage-matrix.md","False","0","False","True","True","False"
"异能志怪\skills\异能志怪-执行对话冲突\SKILL.md","GenreWrapper","异能志怪-执行对话冲突","62","8","异能志怪-执行对话冲突","'用于【异能志怪】题材下的审讯、试探、争执、谈判与规则对峙场景。作为题材包装层、兼容入口与路由层，负责保留异能志怪入口名、补充职业语体与异术规则边界，并明确要求优先强制加载并使用 `通用-执行对话冲突`。'","'例如：把异能志怪的关键对话改得更有职业压迫感、潜台词与风险升级。'","false","False","0","0","0","False","","0","2","控制卡到对话冲突映射清单.md;题材对话冲突补充规则.md","False","0","False","True","True","False"
